customer_id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_16624,38,management,single,tertiary,no,-220,yes,no,unknown,5,jun,870,1,0,unknown,0
id_8587,,management,married,tertiary,no,268,yes,no,cellular,6,may,900,4,2,failure,0
id_22843,30,technician,single,secondary,no,-364,yes,no,cellular,18,may,888,2,0,unknown,0
id_18691,31,management,single,tertiary,no,149,no,no,cellular,19,aug,795,2,0,unknown,0
id_24726,33,technician,divorced,tertiary,no,2287,yes,no,unknown,21,may,885,1,0,unknown,0
id_6272,41,technician,married,tertiary,no,741,yes,no,unknown,7,may,899,2,0,unknown,0
id_21704,34,blue-collar,married,primary,yes,-144,no,no,unknown,11,jun,864,3,0,unknown,0
id_11673,42,technician,divorced,secondary,no,-1,yes,no,cellular,17,nov,705,2,0,unknown,0
id_41292,,technician,divorced,secondary,no,389,yes,no,unknown,29,may,877,1,0,unknown,0
id_7311,31,services,married,secondary,no,32,yes,no,cellular,15,jul,830,5,0,unknown,0
id_6864,48,self-employed,married,secondary,no,1555,no,no,cellular,4,feb,991,2,0,unknown,0
id_14920,57,retired,married,secondary,no,417,no,no,cellular,27,aug,787,5,0,unknown,0
id_16349,56,technician,married,secondary,no,929,yes,no,telephone,10,jul,835,1,0,unknown,0
id_16557,36,unemployed,divorced,tertiary,no,8900,yes,no,cellular,21,nov,701,6,0,unknown,0
id_16146,40,management,married,unknown,no,850,yes,no,cellular,8,oct,745,1,1,other,1
id_11586,25,technician,single,tertiary,no,263,yes,yes,cellular,30,jan,996,2,0,unknown,0
id_3165,33,technician,married,secondary,no,14848,yes,no,cellular,5,feb,990,5,0,unknown,0
id_13387,38,management,married,tertiary,yes,-27,no,no,cellular,29,jan,997,1,0,unknown,0
id_4796,39,blue-collar,married,secondary,no,6,yes,yes,cellular,7,may,899,1,0,unknown,0
id_40504,35,technician,single,secondary,no,12,yes,no,unknown,6,may,900,1,0,unknown,0
id_16511,34,services,divorced,secondary,no,544,yes,no,cellular,22,jul,823,2,0,unknown,0
id_4077,33,blue-collar,married,secondary,no,1922,yes,yes,cellular,22,jul,823,1,0,unknown,0
id_43636,46,admin.,married,secondary,no,2111,no,no,cellular,8,aug,806,3,0,unknown,0
id_17676,33,admin.,single,secondary,no,8621,no,no,cellular,25,may,881,1,1,failure,0
id_29317,59,retired,married,secondary,no,978,no,no,cellular,16,sep,767,1,1,failure,1
id_39857,56,technician,married,tertiary,no,642,yes,no,telephone,13,may,893,5,3,other,0
id_814,40,blue-collar,married,secondary,no,4,yes,no,unknown,20,may,886,2,0,unknown,0
id_33069,38,admin.,married,secondary,no,1111,yes,no,telephone,22,jul,823,11,0,unknown,1
id_1987,64,retired,married,tertiary,no,2054,no,yes,cellular,9,nov,713,1,1,other,0
id_14811,36,admin.,divorced,secondary,no,1532,yes,no,cellular,12,may,894,1,4,success,0
id_3655,40,entrepreneur,married,secondary,no,2666,yes,yes,cellular,6,feb,989,2,0,unknown,0
id_1138,28,blue-collar,married,secondary,no,362,yes,yes,cellular,29,jan,997,1,1,failure,0
id_17165,23,student,single,secondary,no,105,no,no,cellular,14,apr,922,1,0,unknown,1
id_9378,27,technician,single,secondary,no,3522,no,yes,cellular,10,jul,835,5,0,unknown,0
id_3731,46,blue-collar,single,secondary,no,-3,yes,no,cellular,26,apr,910,1,4,failure,1
id_4536,50,services,married,secondary,no,892,no,no,unknown,14,may,892,2,0,unknown,0
id_4973,41,technician,married,secondary,no,225,yes,yes,cellular,19,aug,795,2,0,unknown,0
id_14233,28,blue-collar,married,primary,no,119,yes,no,unknown,15,may,891,4,0,unknown,0
id_25352,30,services,single,secondary,no,2387,yes,no,unknown,4,jun,871,2,0,unknown,0
id_11538,38,management,single,tertiary,no,255,no,no,cellular,19,oct,734,1,0,unknown,0
id_8383,53,technician,married,secondary,no,114,no,no,cellular,24,aug,790,2,4,other,1
id_11159,33,management,single,tertiary,no,-209,yes,yes,cellular,20,nov,702,4,0,unknown,0
id_15032,61,technician,married,primary,no,2297,no,no,cellular,28,apr,908,2,0,unknown,0
id_25170,37,blue-collar,married,secondary,no,507,yes,no,cellular,20,apr,916,1,0,unknown,0
id_25268,37,management,married,tertiary,no,63,no,no,cellular,8,feb,987,2,2,failure,1
id_41365,46,management,single,tertiary,no,192,yes,no,unknown,26,may,880,1,0,unknown,0
id_39835,24,management,married,tertiary,no,142,no,no,cellular,29,jan,997,1,0,unknown,0
id_42236,41,blue-collar,divorced,primary,yes,213,yes,no,unknown,13,may,893,1,0,unknown,0
id_19085,56,blue-collar,married,unknown,no,20,yes,no,unknown,16,may,890,7,0,unknown,0
id_13477,54,blue-collar,married,primary,no,808,yes,yes,telephone,4,feb,991,7,2,other,0
id_14829,28,services,single,secondary,no,3791,yes,no,unknown,28,may,878,1,0,unknown,0
id_16753,67,housemaid,married,primary,no,1075,no,no,cellular,22,apr,914,2,0,unknown,0
id_4167,35,housemaid,married,secondary,no,1561,no,no,cellular,6,aug,808,2,0,unknown,0
id_40192,49,management,single,tertiary,no,490,no,no,cellular,1,jun,874,1,1,failure,0
id_16449,48,blue-collar,married,secondary,no,582,yes,no,cellular,2,feb,993,1,1,failure,0
id_37668,33,admin.,married,secondary,no,922,no,no,cellular,13,aug,801,1,1,success,0
id_26744,42,self-employed,married,unknown,no,1381,yes,no,cellular,15,may,891,4,2,other,0
id_29731,37,admin.,single,tertiary,no,287,yes,no,cellular,20,apr,916,1,4,failure,0
id_7604,25,unemployed,single,primary,no,239,no,no,cellular,6,feb,989,3,0,unknown,0
id_22683,27,unemployed,single,tertiary,no,-448,yes,no,unknown,26,may,880,1,0,unknown,0
id_1768,,technician,single,tertiary,no,318,yes,no,cellular,4,jun,871,1,14,other,1
id_39108,39,self-employed,married,secondary,no,746,yes,yes,cellular,21,aug,793,3,0,unknown,0
id_33057,47,unemployed,married,secondary,no,13821,no,no,cellular,31,jul,814,2,0,unknown,0
id_35672,60,retired,married,primary,no,-1,yes,yes,telephone,18,aug,796,13,0,unknown,0
id_16088,54,management,married,tertiary,no,178,no,no,cellular,31,jul,814,2,0,unknown,0
id_21769,45,blue-collar,married,secondary,no,2881,yes,no,unknown,30,may,876,3,0,unknown,0
id_10620,41,admin.,married,secondary,no,3854,yes,no,unknown,19,may,887,2,0,unknown,0
id_9716,35,services,single,secondary,no,-291,yes,no,cellular,20,apr,916,3,0,unknown,0
id_39281,35,management,single,tertiary,no,1243,no,no,cellular,21,aug,793,2,0,unknown,0
id_23033,28,blue-collar,single,secondary,no,390,yes,no,cellular,13,mar,954,11,1,other,0
id_29623,58,management,single,tertiary,no,1034,yes,no,cellular,7,aug,807,3,0,unknown,1
id_5878,42,housemaid,married,secondary,no,1619,no,no,cellular,22,aug,792,4,0,unknown,0
id_29436,39,blue-collar,married,primary,no,2565,yes,no,unknown,15,may,891,4,0,unknown,0
id_39988,53,entrepreneur,married,tertiary,no,1110,yes,no,unknown,9,jun,866,2,0,unknown,0
id_1644,27,admin.,married,secondary,no,503,no,yes,cellular,21,jul,824,2,0,unknown,0
id_7591,30,technician,single,secondary,no,423,yes,no,telephone,29,jul,816,6,0,unknown,0
id_3067,50,housemaid,married,secondary,no,14362,no,no,unknown,5,jun,870,1,0,unknown,0
id_25528,30,technician,single,secondary,no,1087,no,no,cellular,6,sep,777,2,0,unknown,0
id_42484,52,services,married,secondary,no,2074,no,no,telephone,1,apr,935,3,0,unknown,0
id_4282,33,management,married,tertiary,no,49,yes,no,unknown,5,may,901,4,0,unknown,0
id_36326,37,housemaid,married,tertiary,no,244,yes,no,unknown,16,jun,859,25,0,unknown,0
id_34463,48,entrepreneur,married,tertiary,no,4,no,yes,cellular,8,aug,806,9,0,unknown,0
id_37894,37,blue-collar,divorced,unknown,no,-3,no,yes,unknown,25,jun,850,2,0,unknown,0
id_34957,35,blue-collar,married,secondary,no,280,no,yes,unknown,3,jul,842,2,0,unknown,0
id_14681,39,admin.,married,secondary,no,3632,yes,yes,cellular,13,may,893,1,0,unknown,0
id_11905,48,housemaid,single,primary,no,45,no,no,cellular,4,aug,810,1,3,success,0
id_592,39,blue-collar,married,primary,no,325,yes,no,unknown,14,may,892,3,0,unknown,0
id_36828,47,blue-collar,married,secondary,no,2604,yes,yes,cellular,11,may,895,3,2,failure,0
id_1927,37,management,married,tertiary,no,9269,yes,yes,cellular,19,nov,703,2,0,unknown,0
id_23200,38,technician,single,secondary,no,-2,no,no,cellular,20,aug,794,4,0,unknown,0
id_34268,49,technician,divorced,tertiary,no,4595,no,no,cellular,8,aug,806,5,0,unknown,0
id_39457,31,self-employed,married,tertiary,no,1214,no,no,cellular,11,aug,803,2,0,unknown,0
id_28239,36,blue-collar,single,secondary,no,117,yes,no,unknown,26,may,880,3,0,unknown,0
id_5118,36,blue-collar,married,secondary,no,2700,yes,no,unknown,20,may,886,2,0,unknown,0
id_34921,29,blue-collar,married,secondary,no,111,yes,yes,unknown,20,may,886,2,0,unknown,0
id_28058,58,admin.,married,tertiary,no,1329,no,no,cellular,12,mar,955,1,0,unknown,1
id_15541,72,retired,divorced,secondary,no,4575,no,no,cellular,8,jul,837,11,5,failure,0
id_21076,35,management,married,tertiary,no,-1,yes,no,cellular,18,nov,704,1,0,unknown,0
id_44062,37,technician,married,secondary,no,-284,yes,yes,cellular,30,apr,906,3,0,unknown,0
id_8476,49,services,divorced,secondary,no,332,yes,yes,cellular,18,nov,704,1,0,unknown,0
id_2717,29,technician,married,secondary,no,38,no,no,cellular,28,aug,786,3,0,unknown,0
id_8489,33,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,898,2,0,unknown,0
id_40552,38,self-employed,married,tertiary,no,16432,yes,no,cellular,19,nov,703,1,3,failure,0
id_44784,49,technician,married,secondary,no,651,no,no,cellular,17,nov,705,2,0,unknown,0
id_15338,32,technician,single,tertiary,no,-1,no,no,cellular,5,aug,809,1,0,unknown,0
id_27934,31,blue-collar,married,primary,no,-5,yes,no,telephone,17,apr,919,2,0,unknown,0
id_22865,31,blue-collar,single,secondary,no,1839,yes,no,cellular,18,may,888,2,0,unknown,0
id_25617,39,management,married,tertiary,no,374,yes,no,cellular,28,jul,817,8,0,unknown,0
id_5449,53,management,married,tertiary,no,20,no,yes,cellular,15,jul,830,3,0,unknown,0
id_2621,55,technician,married,secondary,no,1941,no,yes,cellular,18,aug,796,1,3,success,1
id_4113,69,retired,married,primary,no,2348,no,no,cellular,1,jun,874,1,6,success,0
id_4630,25,student,single,secondary,no,459,no,no,cellular,16,mar,951,13,0,unknown,0
id_42655,43,blue-collar,married,secondary,no,1128,no,no,cellular,16,jun,859,1,0,unknown,0
id_37224,39,management,married,tertiary,no,139,yes,no,cellular,13,may,893,2,6,other,0
id_43444,30,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,891,5,0,unknown,0
id_26574,60,services,married,secondary,no,1906,no,no,cellular,27,aug,787,5,0,unknown,0
id_18539,39,entrepreneur,married,secondary,no,352,no,no,cellular,19,nov,703,2,0,unknown,0
id_44287,26,blue-collar,married,secondary,no,986,yes,no,unknown,26,may,880,3,0,unknown,0
id_12523,27,entrepreneur,single,tertiary,yes,7,yes,yes,unknown,27,may,879,4,0,unknown,0
id_22631,24,technician,single,tertiary,no,-5,yes,no,unknown,5,may,901,1,0,unknown,0
id_34129,48,admin.,divorced,secondary,no,24,no,no,cellular,23,jul,822,17,0,unknown,0
id_42155,30,blue-collar,married,secondary,no,976,yes,no,unknown,27,may,879,2,0,unknown,0
id_37031,34,admin.,married,primary,no,-5,yes,yes,cellular,14,may,892,1,0,unknown,1
id_23979,51,blue-collar,married,tertiary,no,7816,yes,no,unknown,12,may,894,2,0,unknown,0
id_20875,30,management,single,tertiary,no,810,no,no,cellular,28,aug,786,7,0,unknown,0
id_20287,60,housemaid,divorced,primary,no,-3,no,no,unknown,18,jun,857,2,0,unknown,0
id_33351,40,management,married,tertiary,no,-1022,yes,no,unknown,26,may,880,2,0,unknown,0
id_40843,40,unemployed,married,secondary,no,3525,no,no,cellular,5,feb,990,2,0,unknown,0
id_12496,60,retired,married,secondary,no,1230,no,no,cellular,2,feb,993,1,0,unknown,0
id_40473,54,blue-collar,married,primary,no,57,yes,no,unknown,20,jun,855,20,0,unknown,0
id_21347,54,retired,married,secondary,no,-157,yes,yes,unknown,26,may,880,11,0,unknown,0
id_43019,59,management,married,tertiary,no,295,no,no,cellular,5,feb,990,1,0,unknown,0
id_31415,49,management,married,tertiary,no,11531,yes,no,unknown,30,may,876,1,0,unknown,0
id_38450,62,retired,married,secondary,no,243,no,no,cellular,20,apr,916,1,0,unknown,1
id_25407,51,admin.,married,secondary,no,7,no,yes,unknown,23,may,883,2,0,unknown,0
id_24023,52,blue-collar,married,secondary,no,911,yes,no,cellular,7,may,899,1,1,failure,0
id_40343,49,technician,married,secondary,no,2395,no,no,cellular,21,oct,732,3,0,unknown,0
id_44447,55,blue-collar,married,primary,no,1,yes,no,cellular,12,may,894,4,2,failure,0
id_5418,33,blue-collar,married,tertiary,no,549,yes,no,cellular,17,apr,919,2,11,other,0
id_16949,52,blue-collar,married,secondary,no,156,yes,yes,unknown,19,may,887,2,0,unknown,0
id_42146,54,admin.,married,unknown,no,15,no,no,cellular,17,jul,828,4,0,unknown,0
id_11366,37,services,married,secondary,no,975,yes,no,telephone,10,jul,835,4,0,unknown,0
id_39446,26,entrepreneur,married,tertiary,no,1992,no,yes,cellular,7,sep,776,1,0,unknown,0
id_7879,38,services,married,secondary,no,1694,yes,yes,cellular,29,jan,997,2,6,failure,0
id_26519,35,blue-collar,married,secondary,no,134,no,yes,unknown,4,oct,749,1,12,failure,0
id_39268,57,admin.,divorced,unknown,no,788,yes,no,unknown,13,may,893,1,0,unknown,0
id_3106,30,admin.,single,secondary,no,-39,yes,no,cellular,8,jul,837,35,0,unknown,0
id_1950,43,blue-collar,married,primary,no,722,no,no,unknown,25,jun,850,8,0,unknown,0
id_4276,47,admin.,married,secondary,no,76,yes,yes,cellular,15,may,891,2,2,failure,0
id_19034,71,retired,married,tertiary,no,15831,no,no,cellular,5,apr,931,3,1,failure,0
id_14581,36,management,married,tertiary,no,4,yes,no,telephone,29,jul,816,12,0,unknown,0
id_38918,45,blue-collar,married,unknown,no,1041,yes,no,cellular,12,may,894,6,1,failure,0
id_42605,52,blue-collar,single,tertiary,no,327,yes,no,unknown,8,may,898,1,0,unknown,0
id_24536,78,retired,married,unknown,no,1806,no,no,telephone,20,oct,733,1,0,unknown,1
id_32331,37,management,married,tertiary,no,227,yes,no,cellular,14,may,892,3,0,unknown,0
id_37546,40,blue-collar,married,secondary,no,1630,no,no,unknown,16,jun,859,9,0,unknown,1
id_33660,38,blue-collar,single,secondary,no,653,yes,no,cellular,15,apr,921,1,0,unknown,1
id_39989,59,blue-collar,married,primary,no,225,yes,yes,cellular,10,may,896,3,0,unknown,0
id_6535,56,management,married,tertiary,no,17113,yes,no,cellular,21,nov,701,1,0,unknown,0
id_20971,24,blue-collar,married,secondary,no,-329,yes,yes,cellular,14,may,892,1,2,failure,0
id_16648,22,technician,single,secondary,no,-261,yes,no,unknown,26,may,880,2,0,unknown,0
id_31770,35,management,single,tertiary,no,243,no,no,unknown,12,may,894,5,0,unknown,0
id_41261,35,technician,single,secondary,no,149,yes,no,cellular,29,jan,997,2,0,unknown,0
id_35952,49,technician,married,secondary,no,462,yes,no,cellular,4,feb,991,6,5,failure,0
id_33744,38,blue-collar,married,secondary,no,51,yes,no,cellular,20,apr,916,2,1,failure,0
id_21055,45,unknown,married,tertiary,no,5838,no,no,unknown,17,jun,858,1,0,unknown,0
id_43458,29,technician,single,secondary,no,319,yes,yes,unknown,27,may,879,1,0,unknown,0
id_32305,67,retired,married,secondary,no,570,yes,no,cellular,20,oct,733,1,2,success,1
id_42695,38,admin.,married,secondary,no,0,no,no,cellular,16,jul,829,8,0,unknown,0
id_35501,30,services,married,secondary,no,700,yes,no,unknown,29,may,877,1,0,unknown,0
id_37776,46,admin.,single,unknown,no,6,yes,no,unknown,13,may,893,1,0,unknown,0
id_36059,36,admin.,single,secondary,no,485,no,no,cellular,31,jul,814,11,0,unknown,0
id_40701,43,technician,married,tertiary,no,357,no,no,cellular,29,jul,816,5,0,unknown,0
id_44431,49,blue-collar,married,primary,no,196,no,yes,cellular,25,aug,789,10,0,unknown,0
id_14535,26,services,single,secondary,no,227,yes,no,unknown,2,jun,873,2,0,unknown,0
id_18192,59,housemaid,married,primary,no,2,no,no,unknown,17,jun,858,2,0,unknown,0
id_20614,49,blue-collar,married,primary,no,174,yes,yes,cellular,8,aug,806,8,0,unknown,0
id_32276,44,management,divorced,tertiary,no,79,yes,no,unknown,9,may,897,5,0,unknown,0
id_37121,48,services,married,tertiary,no,215,yes,no,unknown,9,may,897,2,0,unknown,0
id_4788,39,blue-collar,divorced,secondary,no,-178,yes,no,cellular,30,jan,996,4,1,failure,0
id_6207,55,housemaid,married,tertiary,no,0,no,no,cellular,4,aug,810,2,0,unknown,0
id_32058,27,services,single,secondary,no,338,yes,no,cellular,20,apr,916,2,1,other,0
id_27491,36,management,married,unknown,no,542,yes,no,unknown,21,may,885,2,0,unknown,0
id_27545,19,student,single,secondary,no,2139,no,no,cellular,17,mar,950,8,0,unknown,0
id_8107,28,admin.,single,secondary,no,1307,yes,no,unknown,28,may,878,5,0,unknown,0
id_9019,36,technician,married,secondary,no,1385,yes,no,unknown,20,may,886,1,0,unknown,0
id_21213,61,retired,married,primary,no,3738,no,no,telephone,9,nov,713,1,4,failure,0
id_3778,45,self-employed,married,secondary,no,-28,yes,yes,unknown,6,jun,869,2,0,unknown,0
id_12541,50,management,single,tertiary,no,2555,no,yes,cellular,24,jul,821,2,0,unknown,0
id_8183,48,admin.,married,secondary,no,26,yes,no,cellular,7,aug,807,4,0,unknown,0
id_6777,36,management,married,tertiary,no,3,no,no,cellular,22,aug,792,,0,unknown,0
id_29901,33,management,single,tertiary,no,3886,yes,yes,unknown,29,may,877,7,0,unknown,0
id_5056,32,blue-collar,divorced,secondary,no,-278,yes,no,telephone,17,jul,828,2,0,unknown,1
id_11647,45,management,married,tertiary,no,595,no,no,cellular,19,aug,795,15,0,unknown,0
id_24460,42,unknown,married,tertiary,no,401,no,no,cellular,7,sep,776,1,0,unknown,1
id_25350,35,blue-collar,married,unknown,no,,yes,no,unknown,23,may,883,14,0,unknown,0
id_19672,32,admin.,single,secondary,no,3,no,no,cellular,4,sep,779,3,0,unknown,1
id_18462,61,management,married,secondary,no,1475,no,no,cellular,13,nov,709,1,2,failure,0
id_11887,42,management,single,tertiary,no,453,no,no,unknown,17,jun,858,1,0,unknown,0
id_26838,32,blue-collar,married,secondary,no,-213,yes,yes,unknown,9,may,897,1,0,unknown,0
id_44390,42,management,married,primary,no,357,yes,no,cellular,12,may,894,3,0,unknown,0
id_12458,40,blue-collar,married,primary,no,3061,yes,no,cellular,20,nov,702,2,0,unknown,1
id_6805,26,admin.,single,secondary,no,-243,no,yes,cellular,29,jul,816,21,0,unknown,0
id_12046,40,admin.,single,unknown,no,447,yes,no,unknown,13,may,893,1,0,unknown,0
id_6263,82,retired,married,secondary,no,8303,no,no,telephone,8,sep,775,3,13,success,1
id_33978,53,entrepreneur,married,tertiary,no,3,no,no,cellular,30,jul,815,5,0,unknown,0
id_19174,36,services,married,secondary,no,195,no,no,cellular,6,feb,989,3,0,unknown,0
id_3981,38,services,married,secondary,no,-4,yes,yes,cellular,11,may,895,2,2,failure,0
id_5829,24,blue-collar,married,secondary,no,954,yes,no,unknown,12,may,894,2,0,unknown,0
id_29321,55,admin.,married,secondary,no,1289,no,no,unknown,12,jun,863,1,0,unknown,0
id_28344,40,management,single,tertiary,no,147,no,no,cellular,21,nov,701,1,5,other,0
id_4099,60,management,married,tertiary,no,2768,no,no,cellular,17,nov,705,1,0,unknown,0
id_33490,50,blue-collar,married,primary,no,52,no,yes,unknown,17,jun,858,1,0,unknown,0
id_24415,25,management,single,tertiary,no,390,no,no,cellular,9,feb,986,2,2,failure,1
id_10278,72,management,married,tertiary,no,13298,no,no,cellular,11,aug,803,1,2,failure,0
id_31821,38,blue-collar,married,secondary,no,115,yes,no,unknown,4,jun,871,1,0,unknown,0
id_34769,38,blue-collar,married,secondary,no,66,no,no,unknown,3,jun,872,2,0,unknown,0
id_40938,32,services,married,secondary,no,411,yes,no,cellular,15,apr,921,3,0,unknown,0
id_8735,23,student,single,secondary,no,1252,no,no,cellular,25,mar,942,2,0,unknown,1
id_16911,29,services,single,secondary,no,368,no,no,cellular,9,jun,866,3,0,unknown,0
id_27861,29,blue-collar,married,secondary,no,802,yes,no,cellular,21,jul,824,1,0,unknown,0
id_36151,27,management,single,tertiary,no,1079,no,yes,cellular,30,jan,996,3,2,other,0
id_14758,39,management,divorced,tertiary,no,132,yes,no,cellular,5,feb,990,5,1,other,0
id_6743,43,unemployed,married,secondary,no,736,no,no,unknown,20,jun,855,2,0,unknown,0
id_27527,28,entrepreneur,divorced,tertiary,no,0,no,yes,cellular,7,jul,838,1,0,unknown,0
id_8450,22,admin.,married,secondary,no,3,yes,yes,cellular,22,jul,823,3,0,unknown,0
id_25076,38,technician,divorced,secondary,no,1335,yes,yes,unknown,28,may,878,1,0,unknown,0
id_26314,44,blue-collar,divorced,primary,no,1809,no,no,cellular,7,jul,838,1,0,unknown,0
id_13947,41,self-employed,married,secondary,no,276,no,no,cellular,14,jul,831,4,0,unknown,0
id_19781,48,technician,divorced,secondary,no,437,yes,no,unknown,15,may,891,3,0,unknown,0
id_11762,45,services,married,unknown,no,1226,no,yes,cellular,21,jul,824,20,0,unknown,0
id_27349,49,retired,married,secondary,no,1231,no,no,cellular,29,jan,997,2,0,unknown,0
id_31460,36,self-employed,married,secondary,no,735,no,yes,cellular,9,jul,836,2,0,unknown,0
id_1907,42,technician,divorced,secondary,no,162,no,no,cellular,11,aug,803,2,0,unknown,0
id_4146,77,retired,divorced,secondary,no,1093,no,no,telephone,12,oct,741,1,2,failure,0
id_27722,48,technician,married,secondary,no,-285,yes,yes,cellular,18,jul,827,1,0,unknown,0
id_21964,54,services,divorced,secondary,no,1007,yes,no,cellular,12,may,894,3,2,other,0
id_38227,38,blue-collar,single,primary,no,25,yes,no,unknown,14,may,892,1,0,unknown,0
id_31453,58,housemaid,married,primary,no,232,no,no,telephone,18,jul,827,3,0,unknown,0
id_13596,23,services,single,secondary,no,868,no,no,cellular,6,jul,839,4,0,unknown,1
id_15477,48,management,married,secondary,no,36682,no,no,cellular,30,apr,906,1,0,unknown,0
id_29558,40,technician,married,secondary,no,1815,yes,no,cellular,31,jul,814,2,0,unknown,0
id_18498,39,technician,married,tertiary,no,1622,no,no,cellular,4,aug,810,1,0,unknown,0
id_12740,50,management,married,tertiary,no,-970,no,no,cellular,30,jan,996,2,1,other,0
id_28816,35,technician,married,secondary,no,504,no,no,cellular,30,jan,996,1,0,unknown,0
id_21163,45,services,divorced,secondary,no,2589,yes,no,unknown,5,may,901,1,0,unknown,0
id_1303,32,technician,married,tertiary,no,-4,no,no,cellular,22,aug,792,3,0,unknown,0
id_41955,29,technician,single,secondary,no,851,no,yes,telephone,4,feb,991,7,0,unknown,0
id_4261,53,entrepreneur,married,tertiary,no,-1,no,no,unknown,19,jun,856,3,0,unknown,0
id_7757,45,admin.,married,secondary,no,583,no,no,unknown,20,jun,855,1,0,unknown,0
id_15379,37,self-employed,single,tertiary,no,2444,yes,yes,cellular,7,may,899,1,0,unknown,0
id_32685,27,technician,single,tertiary,no,2891,yes,no,unknown,3,jun,872,1,0,unknown,0
id_42524,32,services,divorced,secondary,no,1115,no,no,cellular,2,jun,873,1,0,unknown,1
id_44910,55,management,divorced,tertiary,no,26255,yes,no,unknown,21,oct,732,1,0,unknown,0
id_8576,43,admin.,married,secondary,no,432,yes,yes,cellular,18,may,888,3,32,failure,0
id_38343,38,services,divorced,secondary,no,-327,yes,yes,unknown,27,may,879,2,0,unknown,0
id_19537,30,unemployed,divorced,tertiary,no,259,yes,no,cellular,2,feb,993,1,2,success,0
id_38672,24,technician,single,tertiary,no,-289,yes,no,unknown,20,may,886,2,0,unknown,0
id_19192,44,services,married,secondary,no,822,yes,no,unknown,14,may,892,3,0,unknown,0
id_18776,44,admin.,divorced,secondary,no,984,yes,no,unknown,8,may,898,5,0,unknown,0
id_38237,50,technician,married,secondary,no,533,yes,no,cellular,28,jan,998,1,0,unknown,0
id_25861,24,admin.,single,secondary,no,63,yes,no,cellular,16,apr,920,2,0,unknown,0
id_40101,29,management,married,tertiary,no,598,no,no,cellular,12,aug,802,4,0,unknown,0
id_8800,53,blue-collar,married,secondary,no,661,no,no,unknown,5,jun,870,1,0,unknown,0
id_30620,54,management,married,unknown,no,4,no,no,cellular,30,sep,753,1,0,unknown,0
id_591,52,admin.,married,secondary,no,1629,no,no,cellular,3,jul,842,2,0,unknown,1
id_15460,32,services,single,secondary,no,175,yes,no,unknown,29,may,877,3,0,unknown,0
id_43006,28,technician,single,tertiary,no,414,no,no,cellular,7,aug,807,6,0,unknown,0
id_2684,35,services,married,secondary,no,1080,no,no,cellular,11,nov,711,1,5,failure,1
id_39720,33,self-employed,single,tertiary,no,86,no,no,cellular,2,jun,873,1,0,unknown,0
id_22221,53,housemaid,married,primary,no,137,no,no,cellular,14,aug,800,2,0,unknown,0
id_9053,29,management,divorced,tertiary,no,871,no,no,cellular,12,aug,802,6,0,unknown,1
id_28705,47,blue-collar,married,secondary,no,408,yes,yes,cellular,17,nov,705,,0,unknown,0
id_17878,30,management,married,tertiary,no,3297,yes,no,cellular,15,may,891,2,0,unknown,0
id_6557,28,management,single,tertiary,no,3282,yes,no,unknown,9,may,897,1,0,unknown,0
id_41438,28,admin.,single,secondary,no,3794,no,no,cellular,30,apr,906,1,0,unknown,0
id_2103,60,blue-collar,married,secondary,no,434,yes,no,telephone,15,may,891,4,0,unknown,0
id_2172,48,housemaid,married,primary,no,385,no,no,unknown,6,jun,869,2,0,unknown,0
id_25474,29,technician,married,tertiary,no,2169,no,no,cellular,12,jan,1014,2,0,unknown,1
id_12666,46,services,divorced,secondary,no,291,no,no,unknown,20,jun,855,1,0,unknown,0
id_41947,52,blue-collar,married,secondary,no,422,no,yes,cellular,12,aug,802,2,0,unknown,0
id_44350,31,unemployed,single,tertiary,no,152,yes,no,cellular,5,may,901,1,0,unknown,0
id_17772,31,admin.,married,secondary,no,-1,yes,no,cellular,15,may,891,2,0,unknown,0
id_3147,48,admin.,divorced,secondary,no,1339,yes,no,cellular,4,feb,991,1,0,unknown,0
id_4980,53,management,married,tertiary,no,-542,no,no,cellular,28,aug,786,2,0,unknown,0
id_12934,27,services,divorced,secondary,no,6,yes,yes,cellular,5,may,901,2,23,other,0
id_34011,35,management,married,tertiary,no,6155,no,no,telephone,17,nov,705,3,0,unknown,0
id_12101,49,blue-collar,single,primary,no,10443,no,no,unknown,6,jun,869,2,0,unknown,0
id_831,37,blue-collar,married,primary,no,192,no,no,unknown,4,jul,841,1,0,unknown,0
id_32055,56,admin.,single,secondary,no,1855,yes,no,telephone,7,may,899,1,2,failure,0
id_18441,33,technician,married,secondary,no,-200,no,no,cellular,15,may,891,3,0,unknown,0
id_679,,blue-collar,married,primary,yes,572,no,no,cellular,6,aug,808,3,0,unknown,0
id_44051,39,services,married,secondary,no,-545,no,no,unknown,6,jun,869,1,0,unknown,0
id_18022,33,management,single,unknown,no,187,yes,no,cellular,5,feb,990,2,0,unknown,0
id_36109,53,admin.,married,unknown,no,3561,yes,no,unknown,9,jun,866,3,0,unknown,0
id_11666,45,blue-collar,married,primary,no,277,yes,no,cellular,21,jul,824,3,0,unknown,0
